32,-6
32.1301028760185,-6.01597739944837
32.2602104153508,-6.03192615846135
32.3903226350469,-6.04784447308057
32.5204395521571,-6.06373053934765
32.6505611837315,-6.07958255330423
32.7806875468202,-6.09539871099194
32.9108186584734,-6.1111772084524
33.0409545357413,-6.12691624172725
33.1710951956739,-6.1426140068581
33.3012406553215,-6.1582686998866
33.4313909317342,-6.17387851685437
33.5615460419622,-6.18944165380304
33.6917060030555,-6.20495630677423
33.8218708320644,-6.22042067180959
33.9520405460389,-6.23583294495073
34.0822151620294,-6.25119132223929
34.2123946970858,-6.26649399971689
34.3425791682584,-6.28173917342517
34.4727685925972,-6.29692503940575
34.6029629871526,-6.31204979370026
34.7331623689745,-6.32711163235034
34.8633667551132,-6.3421087513976
34.9935761626188,-6.35703934688369
35.1237906085415,-6.37190161485022
35.2540101099313,-6.38669375133883
35.3842346838386,-6.40141395239115
35.5144643473133,-6.4160604140488
35.6446991174057,-6.43063133235342
35.7749390111659,-6.44512490334664
35.9051840456441,-6.45953932307007
36.0354342378903,-6.47387278756536
36.1656896049549,-6.48812349287413
36.2959501638879,-6.50228963503802
36.4262159317394,-6.51636941009864
36.5564869255596,-6.53036101409763
36.6867631623987,-6.54426264307661
36.8170446593069,-6.55807249307723
36.9473314333342,-6.5717887601411
37.0776235015308,-6.58540964030985
37.2079208809469,-6.59893332962512
37.3382235886326,-6.61235802412854
37.4685316416381,-6.62568191986172
37.5988450570135,-6.63890321286631
37.729163851809,-6.65202009918393
37.8594880430747,-6.6650307748562
37.9898176478608,-6.67793343592477
38.1201526832175,-6.69072627843125
38.2504931661948,-6.70340749841728
38.3808391138429,-6.71597529192449
38.511190543212,-6.7284278549945
38.6415474713523,-6.74076338366894
38.7719099153138,-6.75298007398945
38.9022778921468,-6.76507612199765
39.0326514189013,-6.77704972373518
39.1630305126276,-6.78889907524365
39.2934151903758,-6.8006223725647
39.423805469196,-6.81221781173996
39.5542013661384,-6.82368358881106
39.6846028982532,-6.83501789981963
39.8150100825904,-6.84621894080729
39.9454229362003,-6.85728490781567
40.0758414761329,-6.86821399688641
40.2062657194385,-6.87900440406114
40.3366956831672,-6.88965432538147
40.4671313843692,-6.90016195688905
40.5975728400945,-6.9105254946255
40.7280200673934,-6.92074313463245
40.858473083316,-6.93081307295152
40.9889319049125,-6.94073350562436
41.1193965492329,-6.95050262869258
41.2498670333275,-6.96011863819781
41.3803433742464,-6.96957973018169
41.5108255890397,-6.97888410068585
41.6413136947577,-6.98802994575191
41.7718077084504,-6.9970154614215
41.902307647168,-7.00583884373625
42.0328135279606,-7.01449828873779
42.1633253678785,-7.02299199246776
42.2938431839718,-7.03131815096777
42.4243669932905,-7.03947496027945
42.5548968128849,-7.04746061644445
42.6854326598051,-7.05527331550438
42.8159745511013,-7.06291125350088
42.9465225038236,-7.07037262647557
43.0770765350221,-7.07765563047008
43.2076366617471,-7.08475846152604
43.3382029010486,-7.09167931568509
43.4687752699768,-7.09841638898885
43.5993550543516,-7.10502120086538
43.7299451728848,-7.11161800416155
43.8605456003305,-7.11821108857108
43.9911561845063,-7.12479948470012
44.1217767732302,-7.13138222315484
44.2524072143199,-7.13795833454138
44.3830473555932,-7.14452684946591
44.513697044868,-7.15108679853457
44.644356129962,-7.15763721235354
44.7750244586931,-7.16417712152896
44.905701878879,-7.17070555666699
45.0363882383376,-7.17722154837378
45.1670833848866,-7.1837241272555
45.2977871663439,-7.19021232391829
45.4284994305273,-7.19668516896832
45.5592200252545,-7.20314169301174
45.6899487983434,-7.20958092665471
45.8206855976117,-7.21600190050338
45.9514302708774,-7.22240364516391
46.0821826659581,-7.22878519124246
46.2129426306717,-7.23514556934518
46.343710012836,-7.24148381007823
46.4744846602688,-7.24779894404776
46.6052664207879,-7.25409000185993
46.7360551422111,-7.2603560141209
46.8668506723562,-7.26659601143682
46.997652859041,-7.27280902441386
47.1284615500834,-7.27899408365816
47.259276593301,-7.28515021977588
47.3900978365118,-7.29127646337318
47.5209251275335,-7.29737184505622
47.6517583141839,-7.30343539543114
47.7825972442808,-7.30946614510412
47.9134417656421,-7.3154631246813
48.0442917260855,-7.32142536476883
48.1751469734289,-7.32735189597289
48.30600735549,-7.33324174889961
48.4368727200867,-7.33909395415517
48.5677429150367,-7.34490754234571
48.6986177881578,-7.35068154407739
48.829497187268,-7.35641498995637
48.9603809601849,-7.3621069105888
49.0912689547263,-7.36775633658084
49.2221610187102,-7.37336229853865
49.3530569999542,-7.37892382706838
49.4839567462762,-7.38443995277619
49.614860105494,-7.38990970626823
49.7457669254253,-7.39533211815067
49.8766770538881,-7.40070621902965
50.0075903387,-7.40603103951134
50.138506627679,-7.41130561020189
50.2694257686427,-7.41652896170745
50.4003476094091,-7.42170012463419
50.5312719977959,-7.42681812958825
